frame_name,frame_index,time_sec,person_id,keypoint_id,x,y,confidence
frame_000003,3,0.06666666666666667,0,8,316.16842222213745,111.51669543981552,0.8298275470733643
frame_000003,3,0.06666666666666667,0,9,315.40745576222736,104.66799712181091,0.7693475484848022
frame_000003,3,0.06666666666666667,0,10,297.90522718429565,122.93119263648987,0.8036197423934937
frame_000003,3,0.06666666666666667,0,11,349.6509464581808,151.0869523882866,0.7569977045059204
frame_000003,3,0.06666666666666667,0,12,325.30001974105835,149.56501942873,0.7472444772720337
frame_000003,3,0.06666666666666667,0,13,338.23644955952966,210.4423378109932,0.7611945867538452
frame_000003,3,0.06666666666666667,0,14,299.4271601041158,189.13527637720108,0.6272923946380615
frame_000003,3,0.06666666666666667,0,15,350.4119129180908,260.6661254763603,0.8761554956436157
frame_000003,3,0.06666666666666667,0,16,343.56321477890015,192.17914229631424,0.5453459620475769
frame_000004,4,0.1,0,0,313.77141102155053,46.339390099048615,0.9710615873336792
frame_000004,4,0.1,0,1,318.50132044156396,41.609480798244476,0.9519580006599426
frame_000004,4,0.1,0,2,312.9830927848816,41.609480798244476,0.9921007752418518
frame_000004,4,0.1,0,3,335.0560034116109,43.186117231845856,0.9759595394134521
frame_000004,4,0.1,0,4,316.13636573155725,46.339390099048615,0.784316897392273
frame_000004,4,0.1,0,5,354.76395932833356,70.77725481987,0.92288738489151
frame_000004,4,0.1,0,6,320.8662751515707,74.71884590387344,0.8779799342155457
frame_000004,4,0.1,0,7,346.8807769616445,108.6165292263031,0.9015761613845825
frame_000004,4,0.1,0,8,321.6545933882395,105.46325635910034,0.8111006617546082
frame_000004,4,0.1,0,9,312.19477454821265,94.42680132389069,0.8550068140029907
frame_000004,4,0.1,0,10,301.94663747151696,117.28802961111069,0.783353865146637
frame_000004,4,0.1,0,11,349.2457316716512,146.4558036327362,0.793647050857544
frame_000004,4,0.1,0,12,326.38450280825293,144.09084898233414,0.780316174030304
frame_000004,4,0.1,0,13,346.0924587249756,207.1563063263893,0.8415830135345459
frame_000004,4,0.1,0,14,298.7933645248413,186.66003268957138,0.7280681133270264
frame_000004,4,0.1,0,15,357.12891403834027,257.60867220163345,0.9183161854743958
frame_000004,4,0.1,0,16,336.63263988494873,189.81330555677414,0.6159076690673828
frame_000005,5,0.13333333333333333,0,0,314.0006715456645,39.595661878585815,0.9574405550956726
frame_000005,5,0.13333333333333333,0,1,318.59206501642865,34.239036440849304,0.9318728446960449
frame_000005,5,0.13333333333333333,0,2,313.2354393005371,34.239036440849304,0.9903212785720825
frame_000005,5,0.13333333333333333,0,3,334.66194216410315,37.299965262413025,1.0252540111541748
frame_000005,5,0.13333333333333333,0,4,316.29636828104657,40.360894083976746,0.7268507480621338
frame_000005,5,0.13333333333333333,0,5,353.79274829228723,64.84832465648651,0.889307975769043
frame_000005,5,0.13333333333333333,0,6,323.1834584871928,68.67448568344116,0.8632144331932068
frame_000005,5,0.13333333333333333,0,7,342.3142646153768,102.34470272064209,0.8976309299468994
frame_000005,5,0.13333333333333333,0,8,324.7139229774475,100.0490061044693,0.7905912399291992
frame_000005,5,0.13333333333333333,0,9,308.64404582977295,86.27482640743256,0.8862512111663818
frame_000005,5,0.13333333333333333,0,10,309.4092780749003,110.76225697994232,0.7565881609916687
frame_000005,5,0.13333333333333333,0,11,350.7318193117777,139.84108078479767,0.7598879337310791
frame_000005,5,0.13333333333333333,0,12,326.2443874677022,139.07584857940674,0.7522448301315308
frame_000005,5,0.13333333333333333,0,13,353.0275160471598,201.824889421463,0.8531572222709656
frame_000005,5,0.13333333333333333,0,14,301.7569556236267,182.69408428668976,0.8133232593536377
frame_000005,5,0.13333333333333333,0,15,361.4450707435608,251.56498277187347,0.9017924070358276
frame_000005,5,0.13333333333333333,0,16,342.3142646153768,211.00767588615417,0.7774169445037842
frame_000006,6,0.16666666666666666,0,0,313.03191685676575,35.75255060195923,0.9721962213516235
frame_000006,6,0.16666666666666666,0,1,317.69795405864716,30.419936656951904,0.9315873384475708
frame_000006,6,0.16666666666666666,0,2,313.03191685676575,30.419936656951904,1.0330476760864258
frame_000006,6,0.16666666666666666,0,3,333.6957958936691,31.753090143203735,1.0087361335754395
frame_000006,6,0.16666666666666666,0,4,316.3648005723953,34.4193971157074,0.633673906326294
frame_000006,6,0.16666666666666666,0,5,353.0265214443207,59.08273661136627,0.857795774936676
frame_000006,6,0.16666666666666666,0,6,322.36399126052856,63.74877381324768,0.8424273729324341
frame_000006,6,0.16666666666666666,0,7,339.02840983867645,97.07761096954346,0.8713604211807251
frame_000006,6,0.16666666666666666,0,8,327.6966052055359,95.07788074016571,0.7281856536865234
frame_000006,6,0.16666666666666666,0,9,307.6993029117584,81.07976913452148,0.8701845407485962
frame_000006,6,0.16666666666666666,0,10,312.36534011363983,103.74337840080261,0.7673421502113342
frame_000006,6,0.16666666666666666,0,11,349.6936377286911,134.40590858459473,0.7338657975196838
frame_000006,6,0.16666666666666666,0,12,326.36345171928406,133.7393318414688,0.7234069108963013
frame_000006,6,0.16666666666666666,0,13,355.69282841682434,195.06439220905304,0.8218259811401367
frame_000006,6,0.16666666666666666,0,14,306.3661494255066,182.39943408966064,0.7900698184967041
frame_000006,6,0.16666666666666666,0,15,366.358056306839,245.72422468662262,0.9278637170791626
frame_000006,6,0.16666666666666666,0,16,339.69498658180237,222.39403867721558,0.7749510407447815
frame_000007,7,0.2,0,0,313.78515577316284,32.903146386146545,0.9480291604995728
frame_000007,7,0.2,0,1,318.6014943122864,26.481361508369446,0.9338446259498596
frame_000007,7,0.2,0,2,312.179709593455,28.08680772781372,1.0199404954910278
frame_000007,7,0.2,0,3,333.8532330195109,28.889530837535858,1.0010571479797363
frame_000007,7,0.2,0,4,316.1933250427246,30.494977056980133,0.6973298192024231
frame_000007,7,0.2,0,5,353.921310265859,56.18211656808853,0.9055374264717102
frame_000007,7,0.2,0,6,321.00966358184814,63.40662455558777,0.8964091539382935
frame_000007,7,0.2,0,7,341.07774082819617,94.71282583475113,0.8598577380180359
frame_000007,7,0.2,0,8,323.4178328514099,95.51554894447327,0.7223487496376038
frame_000007,7,0.2,0,9,304.9552017847697,80.26380985975266,0.9082710146903992
frame_000007,7,0.2,0,10,312.179709593455,101.13461071252823,0.6848267316818237
frame_000007,7,0.2,0,11,349.90769481658936,129.22991955280304,0.774337887763977
frame_000007,7,0.2,0,12,325.8260021209717,130.03264266252518,0.7643067836761475
frame_000007,7,0.2,0,13,359.5403718948364,190.2368758916855,0.8384077548980713
frame_000007,7,0.2,0,14,310.57426341374713,181.40692168474197,0.7522064447402954
frame_000007,7,0.2,0,15,370.7784951527914,240.005708694458,0.8744332790374756
frame_000007,7,0.2,0,16,332.24778683980304,232.78120070695877,0.8579881191253662
frame_000008,8,0.23333333333333334,0,0,314.25384187698364,31.728122234344482,0.8990833759307861
frame_000008,8,0.23333333333333334,0,1,318.24718856811523,26.137436866760254,0.8841073513031006
frame_000008,8,0.23333333333333334,0,2,312.656503200531,26.137436866760254,0.9455161690711975
frame_000008,8,0.23333333333333334,0,3,335.0192446708679,28.53344488143921,0.9326254725456238
frame_000008,8,0.23333333333333334,0,4,316.6498498916626,30.929452896118164,0.6527794599533081
frame_000008,8,0.23333333333333334,0,5,354.18730878829956,55.68820238113403,0.8746914267539978
frame_000008,8,0.23333333333333334,0,6,320.6431965827942,63.67489576339722,0.8609218001365662
frame_000008,8,0.23333333333333334,0,7,343.8046073913574,95.62166929244995,0.8404576778411865
frame_000008,8,0.23333333333333334,0,8,318.24718856811523,98.81634664535522,0.6773812174797058
frame_000008,8,0.23333333333333334,0,9,307.0658178329468,85.23896789550781,0.8308508396148682
frame_000008,8,0.23333333333333334,0,10,307.8644871711731,98.0176773071289,0.6764523983001709
frame_000008,8,0.23333333333333334,0,11,348.59662342071533,128.367112159729,0.7409752607345581
frame_000008,8,0.23333333333333334,0,12,326.2338819503784,129.96445083618164,0.741101086139679
frame_000008,8,0.23333333333333334,0,13,351.7913007736206,192.26065921783447,0.7650694251060486
frame_000008,8,0.23333333333333334,0,14,317.4485192298889,188.26731252670288,0.7574307918548584
frame_000008,8,0.23333333333333334,0,15,376.5500502586365,232.9927954673767,0.8344483375549316
frame_000008,8,0.23333333333333334,0,16,332.62323665618896,245.7715048789978,0.8168057203292847
frame_000009,9,0.26666666666666666,0,0,314.30332374572754,36.28283500671387,0.8668380379676819
frame_000009,9,0.26666666666666666,0,1,318.95599937438965,30.854713439941406,0.8848913908004761
frame_000009,9,0.26666666666666666,0,2,313.5278778076172,31.630159378051758,0.8797255754470825
frame_000009,9,0.26666666666666666,0,3,335.24036407470703,32.40560531616211,0.9636706113815308
frame_000009,9,0.26666666666666666,0,4,317.40510749816895,36.28283500671387,0.6536643505096436
frame_000009,9,0.26666666666666666,0,5,354.6265125274658,59.546213150024414,0.8766850233078003
frame_000009,9,0.26666666666666666,0,6,322.8332290649414,67.30067253112793,0.8352706432342529
frame_000009,9,0.26666666666666666,0,7,346.09660720825195,99.09395599365234,0.8572169542312622
frame_000009,9,0.26666666666666666,0,8,326.71045875549316,100.64484786987305,0.6810196042060852
frame_000009,9,0.26666666666666666,0,9,313.5278778076172,93.66583442687988,0.8450204133987427
frame_000009,9,0.26666666666666666,0,10,312.75243186950684,101.4202938079834,0.7340397834777832
frame_000009,9,0.26666666666666666,0,11,349.19839096069336,132.43813133239746,0.7163146734237671
frame_000009,9,0.26666666666666666,0,12,327.4859046936035,132.43813133239746,0.7160282135009766
frame_000009,9,0.26666666666666666,0,13,345.3211612701416,195.24925231933594,0.7787531614303589
frame_000009,9,0.26666666666666666,0,14,324.3841209411621,193.69836044311523,0.7400476932525635
frame_000009,9,0.26666666666666666,0,15,379.44078254699707,225.49164390563965,0.8332751989364624
frame_000009,9,0.26666666666666666,0,16,329.81224250793457,254.18314361572266,0.8509826064109802
frame_000010,10,0.3,0,0,316.3124599456787,41.9672737121582,0.8551849126815796
frame_000010,10,0.3,0,1,320.99319648742676,36.50641441345215,0.8520625829696655
frame_000010,10,0.3,0,2,315.5323371887207,37.286537170410156,0.8542070984840393
frame_000010,10,0.3,0,3,337.3757743835449,38.066659927368164,0.9762845039367676
frame_000010,10,0.3,0,4,316.3124599456787,42.74739646911621,0.6935716867446899
frame_000010,10,0.3,0,5,355.3185977935791,65.37095642089844,0.8750715255737305
frame_000010,10,0.3,0,6,322.5534420013428,71.6119384765625,0.8360005617141724
frame_000010,10,0.3,0,7,348.29749298095703,105.93733978271484,0.8873206377029419
frame_000010,10,0.3,0,8,325.6739330291748,105.93733978271484,0.7142717242240906
frame_000010,10,0.3,0,9,313.1919689178467,103.59697151184082,0.8293337821960449
frame_000010,10,0.3,0,10,309.29135513305664,107.49758529663086,0.6468753814697266
frame_000010,10,0.3,0,11,348.29749298095703,137.14225006103516,0.7199048399925232
frame_000010,10,0.3,0,12,327.2341785430908,137.14225006103516,0.7110595703125
frame_000010,10,0.3,0,13,339.71614265441895,200.3321933746338,0.7607160806655884
frame_000010,10,0.3,0,14,323.3335647583008,197.99182510375977,0.7423723936080933
frame_000010,10,0.3,0,15,379.50240325927734,217.49489402770996,0.8499037027359009
frame_000010,10,0.3,0,16,330.35466957092285,257.28115463256836,0.8873350620269775
frame_000011,11,0.3333333333333333,0,0,315.3522958755493,47.4274924993515,0.8632758855819702
frame_000011,11,0.3333333333333333,0,1,320.0752477645874,43.49169945716858,0.8569637537002563
frame_000011,11,0.3333333333333333,0,2,314.5651372273763,43.49169945716858,0.8279904723167419
frame_000011,11,0.3333333333333333,0,3,336.6055793762207,44.278858065605164,0.9628928303718567
frame_000011,11,0.3333333333333333,0,4,317.71377182006836,47.4274924993515,0.6956419348716736
frame_000011,11,0.3333333333333333,0,5,356.284545580546,71.82940936088562,0.8678169846534729
frame_000011,11,0.3333333333333333,0,6,323.2238823572795,74.97804379463196,0.8408463001251221
frame_000011,11,0.3333333333333333,0,7,353.923069636027,112.76165699958801,0.8757621645927429
frame_000011,11,0.3333333333333333,0,8,327.94683424631756,109.61302256584167,0.7297751903533936
frame_000011,11,0.3333333333333333,0,9,318.5009304682414,113.5488156080246,0.6998140811920166
frame_000011,11,0.3333333333333333,0,10,309.0550266901652,114.33597421646118,0.7101920247077942
frame_000011,11,0.3333333333333333,0,11,347.62580045064294,142.67368412017822,0.7354456782341003
frame_000011,11,0.3333333333333333,0,12,326.3725169499715,142.67368412017822,0.7246260046958923
frame_000011,11,0.3333333333333333,0,13,334.24410343170166,205.64637279510498,0.736452043056488
frame_000011,11,0.3333333333333333,0,14,317.71377182006836,203.28489696979523,0.7405985593795776
frame_000011,11,0.3333333333333333,0,15,373.6020358403524,210.3693244457245,0.813536524772644
frame_000011,11,0.3333333333333333,0,16,331.0954688390096,259.1731581687927,0.8470884561538696
frame_000012,12,0.36666666666666664,0,0,315.84196980794275,54.329968214035034,0.8709585666656494
frame_000012,12,0.36666666666666664,0,1,320.58994801839196,49.581989765167236,0.8576882481575012
frame_000012,12,0.36666666666666664,0,2,315.0506401062012,49.581989765167236,0.8535793423652649
frame_000012,12,0.36666666666666664,0,3,335.6252123514811,50.3733195066452,0.9937670230865479
frame_000012,12,0.36666666666666664,0,4,316.6332995096842,53.53863847255707,0.7262240648269653
frame_000012,12,0.36666666666666664,0,5,355.40845489501953,78.86119019985199,0.8566085696220398
frame_000012,12,0.36666666666666664,0,6,322.172607421875,81.23517942428589,0.8537296652793884
frame_000012,12,0.36666666666666664,0,7,359.36510340372723,120.8016664981842,0.8955984115600586
frame_000012,12,0.36666666666666664,0,8,323.75526682535804,114.47102856636047,0.7288032174110413
frame_000012,12,0.36666666666666664,0,9,326.12925593058264,127.13230443000793,0.6832079887390137
frame_000012,12,0.36666666666666664,0,10,303.9720242818197,116.84501779079437,0.7873144745826721
frame_000012,12,0.36666666666666664,0,11,346.7038281758626,150.08086693286896,0.727969229221344
frame_000012,12,0.36666666666666664,0,12,324.5465965270996,150.08086693286896,0.7235900163650513
frame_000012,12,0.36666666666666664,0,13,326.9205856323242,208.63926780223846,0.6912750601768494
frame_000012,12,0.36666666666666664,0,14,313.46798070271814,205.4739488363266,0.7382928729057312
frame_000012,12,0.36666666666666664,0,15,366.4870707194011,205.4739488363266,0.7885370254516602
frame_000012,12,0.36666666666666664,0,16,334.8338826497396,260.0757009983063,0.7882757186889648
frame_000013,13,0.4,0,0,313.26464462280273,59.110371470451355,0.928452730178833
frame_000013,13,0.4,0,1,317.90189838409424,55.24599313735962,0.9446442127227783
frame_000013,13,0.4,0,2,311.71889336903894,55.24599313735962,0.9557250738143921
frame_000013,13,0.4,0,3,333.3594109217326,55.24599313735962,1.0300241708755493
frame_000013,13,0.4,0,4,315.5832715034485,59.110371470451355,0.7279355525970459
frame_000013,13,0.4,0,5,354.99992847442627,83.84239280223846,0.9058176279067993
frame_000013,13,0.4,0,6,318.6747740109762,86.1610198020935,0.8902526497840881
frame_000013,13,0.4,0,7,363.5015603701274,124.03192746639252,0.9202736616134644
frame_000013,13,0.4,0,8,320.99340089162195,117.07604646682739,0.7818160653114319
frame_000013,13,0.4,0,9,333.3594109217326,134.85218679904938,0.7060168981552124
frame_000013,13,0.4,0,10,299.3528833389282,117.84892213344574,0.8310106992721558
frame_000013,13,0.4,0,11,344.1796696980794,158.0384567975998,0.739505410194397
frame_000013,13,0.4,0,12,321.7662765185038,157.26558113098145,0.7353646755218506
frame_000013,13,0.4,0,13,316.35614713033044,209.0482507944107,0.664142370223999
frame_000013,13,0.4,0,14,313.26464462280273,211.36687779426575,0.70213383436203
frame_000013,13,0.4,0,15,361.1829334894816,205.95674812793732,0.7400115132331848
frame_000013,13,0.4,0,16,340.31529156366986,259.28516912460327,0.7434770464897156
frame_000014,14,0.43333333333333335,0,0,311.5828666687012,59.958106994628906,0.9802459478378296
frame_000014,14,0.43333333333333335,0,1,316.89486742019653,55.40496349334717,1.0176395177841187
frame_000014,14,0.43333333333333335,0,2,310.0651521682739,56.16382074356079,1.0004374980926514
frame_000014,14,0.43333333333333335,0,3,332.072012424469,57.68153524398804,1.033064365386963
frame_000014,14,0.43333333333333335,0,4,313.1005811691284,59.958106994628906,0.7265422344207764
frame_000014,14,0.43333333333333335,0,5,355.5965871810913,83.48268175125122,0.9091367125511169
frame_000014,14,0.43333333333333335,0,6,316.89486742019653,85.75925350189209,0.9027194976806641
frame_000014,14,0.43333333333333335,0,7,370.01487493515015,123.70211601257324,0.9912726879119873
frame_000014,14,0.43333333333333335,0,8,314.61829566955566,122.184401512146,0.8576788902282715
frame_000014,14,0.43333333333333335,0,9,344.21372842788696,136.60268926620483,0.7362673282623291
frame_000014,14,0.43333333333333335,0,10,294.12914991378784,117.63125801086426,0.8706339001655579
frame_000014,14,0.43333333333333335,0,11,342.6960139274597,160.12726402282715,0.7390439510345459
frame_000014,14,0.43333333333333335,0,12,320.68915367126465,160.12726402282715,0.7328351736068726
frame_000014,14,0.43333333333333335,0,13,311.5828666687012,208.69412803649902,0.6941794157028198
frame_000014,14,0.43333333333333335,0,14,317.65372467041016,214.00612878799438,0.6832054853439331
frame_000014,14,0.43333333333333335,0,15,354.8377299308777,209.45298528671265,0.7820667028427124
frame_000014,14,0.43333333333333335,0,16,347.24915742874146,258.0198493003845,0.7217387557029724
frame_000015,15,0.4666666666666667,0,0,309.8220672607422,57.235236167907715,1.014821171760559
frame_000015,15,0.4666666666666667,0,1,315.5774574279785,52.19926977157593,1.0612757205963135
frame_000015,15,0.4666666666666667,0,2,309.10264348983765,52.19926977157593,0.9995979070663452
frame_000015,15,0.4666666666666667,0,3,330.6853566169739,54.35754108428955,1.0447629690170288
frame_000015,15,0.4666666666666667,0,4,314.13860988616943,55.79638862609863,0.6555193662643433
frame_000015,15,0.4666666666666667,0,5,356.58461236953735,80.97622060775757,0.8839858770370483
frame_000015,15,0.4666666666666667,0,6,314.858033657074,83.13449192047119,0.9112051725387573
frame_000015,15,0.4666666666666667,0,7,376.00905418395996,116.22798538208008,0.9675429463386536
frame_000015,15,0.4666666666666667,0,8,309.10264348983765,121.9833755493164,0.9246683120727539
frame_000015,15,0.4666666666666667,0,9,352.98749351501465,134.93300342559814,0.9260619878768921
frame_000015,15,0.4666666666666667,0,10,291.1170492172241,111.91144275665283,0.8925825357437134
frame_000015,15,0.4666666666666667,0,11,342.19613695144653,157.23514032363892,0.7708486318588257
frame_000015,15,0.4666666666666667,0,12,323.49111890792847,157.23514032363892,0.7570663690567017
frame_000015,15,0.4666666666666667,0,13,306.944372177124,200.40056657791138,0.7174428701400757
frame_000015,15,0.4666666666666667,0,14,329.2465090751648,209.03365182876587,0.7170630693435669
frame_000015,15,0.4666666666666667,0,15,352.98749351501465,210.47249937057495,0.7914638519287109
frame_000015,15,0.4666666666666667,0,16,355.14576482772827,255.79619693756104,0.7340065240859985
frame_000016,16,0.5,0,0,309.68705534935,49.696176290512085,0.9819761514663696
frame_000016,16,0.5,0,1,315.16502952575684,45.00076985359192,0.9983130693435669
frame_000016,16,0.5,0,2,308.1219198703766,45.00076985359192,0.9801216721534729
frame_000016,16,0.5,0,3,330.8163843154907,48.131040811538696,1.0621501207351685
frame_000016,16,0.5,0,4,312.03475856781006,50.47874402999878,0.7087393403053284
frame_000016,16,0.5,0,5,356.64111971855164,73.95577621459961,0.9168987274169922
frame_000016,16,0.5,0,6,312.81732630729675,77.86861491203308,0.969394326210022
frame_000016,16,0.5,0,7,381.68328738212585,106.04105353355408,0.9826173782348633
frame_000016,16,0.5,0,8,304.9916489124298,115.43186640739441,0.959107518196106
frame_000016,16,0.5,0,9,357.42368745803833,127.17038249969482,0.8817035555839539
frame_000016,16,0.5,0,10,289.3402941226959,103.693350315094,0.9193829298019409
frame_000016,16,0.5,0,11,342.55490040779114,152.99511790275574,0.8104355335235596
frame_000016,16,0.5,0,12,326.12097787857056,153.77768564224243,0.788764238357544
frame_000016,16,0.5,0,13,310.46962308883667,195.25377583503723,0.7010257840156555
frame_000016,16,0.5,0,14,340.98976492881775,208.55742740631104,0.7844144105911255
frame_000016,16,0.5,0,15,346.4677391052246,215.60053706169128,0.7486913800239563
frame_000016,16,0.5,0,16,362.9016616344452,253.9463562965393,0.8890511989593506
frame_000017,17,0.5333333333333333,0,0,310.29473876953125,43.359453201293945,0.9391327500343323
frame_000017,17,0.5333333333333333,0,1,315.9234256744385,38.53486442565918,0.9841160774230957
frame_000017,17,0.5333333333333333,0,2,308.6865425109863,39.33896255493164,0.9456015825271606
frame_000017,17,0.5333333333333333,0,3,331.20129013061523,40.94715881347656,1.0153791904449463
frame_000017,17,0.5333333333333333,0,4,310.29473876953125,43.359453201293945,0.7137032747268677
frame_000017,17,0.5333333333333333,0,5,356.932430267334,67.48239707946777,0.8943201303482056
frame_000017,17,0.5333333333333333,0,6,310.29473876953125,69.0905933380127,0.9787910580635071
frame_000017,17,0.5333333333333333,0,7,386.68406105041504,94.82173347473145,0.9669963121414185
frame_000017,17,0.5333333333333333,0,8,300.6455612182617,110.0995979309082,0.9579956531524658
frame_000017,17,0.5333333333333333,0,9,364.9734115600586,115.72828483581543,0.9483938813209534
frame_000017,17,0.5333333333333333,0,10,289.38818740844727,94.01763534545898,0.8928499221801758
frame_000017,17,0.5333333333333333,0,11,344.0668601989746,144.67581748962402,0.826316237449646
frame_000017,17,0.5333333333333333,0,12,326.37670135498047,147.0881118774414,0.8077483177185059
frame_000017,17,0.5333333333333333,0,13,310.29473876953125,192.11760711669922,0.7272324562072754
frame_000017,17,0.5333333333333333,0,14,346.479154586792,200.9626865386963,0.7925601005554199
frame_000017,17,0.5333333333333333,0,15,344.87095832824707,218.65284538269043,0.7060374021530151
frame_000017,17,0.5333333333333333,0,16,368.18980407714844,248.40447616577148,0.8444051146507263
frame_000018,18,0.5666666666666667,0,0,311.380788564682,38.11024785041809,0.9220938682556152
frame_000018,18,0.5666666666666667,0,1,316.179080247879,33.31195616722107,0.9975904226303101
frame_000018,18,0.5666666666666667,0,2,308.9816427230835,33.31195616722107,0.9481990337371826
frame_000018,18,0.5666666666666667,0,3,331.37367057800293,35.71110200881958,0.9790037274360657
frame_000018,18,0.5666666666666667,0,4,309.78135800361633,37.310532569885254,0.7225552797317505
frame_000018,18,0.5666666666666667,0,5,356.9645595550537,60.502275705337524,0.8564519882202148
frame_000018,18,0.5666666666666667,0,6,310.58107328414917,65.30056738853455,0.9536362886428833
frame_000018,18,0.5666666666666667,0,7,389.7528860569,84.49373412132263,0.9395421743392944
frame_000018,18,0.5666666666666667,0,8,297.7856287956238,103.68690085411072,0.9032325744628906
frame_000018,18,0.5666666666666667,0,9,370.55971932411194,106.08604669570923,0.9078936576843262
frame_000018,18,0.5666666666666667,0,10,288.18904542922974,86.89287996292114,0.8870789408683777
frame_000018,18,0.5666666666666667,0,11,344.96883034706116,138.87437319755554,0.8001556396484375
frame_000018,18,0.5666666666666667,0,12,328.1748094558716,141.27351903915405,0.7810009717941284
frame_000018,18,0.5666666666666667,0,13,312.9802191257477,186.85729002952576,0.7459893822669983
frame_000018,18,0.5666666666666667,0,14,348.1676914691925,194.85444283485413,0.8294918537139893
frame_000018,18,0.5666666666666667,0,15,340.970253944397,232.44106101989746,0.7445189356803894
frame_000018,18,0.5666666666666667,0,16,369.7600040435791,240.43821382522583,0.885108232498169
frame_000019,19,0.6,0,0,310.31752904256183,34.708840072155,0.9411460161209106
frame_000019,19,0.6,0,1,315.8977279663086,29.12864100933075,0.9997544288635254
frame_000019,19,0.6,0,2,308.7231864929199,29.12864100933075,0.9800653457641602
frame_000019,19,0.6,0,3,331.0439821879069,32.31732618808746,0.9789718389511108
frame_000019,19,0.6,0,4,310.31752904256183,33.91166877746582,0.68133544921875
frame_000019,19,0.6,0,5,358.1478055318197,57.826807618141174,0.8452635407447815
frame_000019,19,0.6,0,6,310.31752904256183,62.609835386276245,0.9344779849052429
frame_000019,19,0.6,0,7,391.62899907430017,78.55326128005981,0.9156696796417236
frame_000019,19,0.6,0,8,296.76561737060547,99.27971494197845,0.882522702217102
frame_000019,19,0.6,0,9,373.29405975341797,100.07688623666763,0.8744275569915771
